Elapsed Time,Pressure,Density,Rate,Stage Number
15.417,251,10.95,2.5,1
15.433,254,10.95,2.5,1
15.45,254,10.96,2.5,1
15.467,254,10.96,2.5,1
15.483,254,10.97,2.5,1
15.5,254,10.97,2.5,1
15.517,250,10.97,2.5,1
15.533,250,10.98,2.5,1
15.55,252,10.98,2.5,1
15.567,252,10.99,2.5,1
15.583,252,10.99,2.5,1
15.6,253,10.99,2.5,1
15.617,253,10.99,2.5,1
15.633,257,10.99,2.5,1
15.65,257,10.99,2.5,1
15.667,257,11,2.5,1
15.683,258,11,2.5,1
15.7,258,11,2.5,1
15.717,252,11,2.5,1
15.733,252,11,2.5,1
15.75,252,11,2.5,1
15.767,254,11,2.5,1
15.783,254,11.01,2.5,1
15.8,255,11.01,2.5,1
15.817,255,11.01,2.5,1
15.833,255,11.01,2.5,1
15.85,250,11.01,2.5,1
15.867,250,11.01,2.5,1
15.883,252,11.02,2.5,1
15.9,252,11.02,2.5,1
15.917,252,11.02,2.5,1
15.933,254,11.03,2.5,1
15.95,254,11.03,2.5,1
15.967,254,11.03,2.5,1
15.983,251,11.03,2.5,1
16,251,11.03,2.5,1
16.017,286,11.03,3.2,1
16.033,286,11.04,3.2,1
16.05,286,11.04,3.2,1
16.067,378,11.04,4.6,1
16.083,378,11.04,4.6,1
16.1,481,11.04,4.9,1
16.117,481,11.04,4.9,1
16.133,481,11.05,4.9,1
16.15,546,11.04,4.9,1
16.167,546,11.04,4.9,1
16.183,563,11.02,4.6,1
16.2,563,11.01,4.6,1
16.217,563,11,4.6,1
16.233,444,10.98,3.7,1
16.25,444,10.97,3.7,1
16.267,347,10.95,3.7,1
16.283,347,10.93,3.7,1
16.3,347,10.91,3.7,1
16.317,395,10.89,3.8,1
16.333,395,10.87,3.8,1
16.35,328,10.85,3.8,1
16.367,328,10.83,3.8,1
16.383,328,10.82,3.8,1
16.4,359,10.82,4.8,1
16.417,359,10.82,4.8,1
16.433,448,10.83,4.6,1
16.45,448,10.83,4.6,1
16.467,448,10.83,4.6,1
16.483,454,10.84,4.8,1
16.5,454,10.84,4.8,1
16.517,514,10.85,4.8,1
16.533,514,10.85,4.8,1
16.55,514,10.86,4.8,1
16.567,527,10.86,4.7,1
16.583,527,10.86,4.7,1
16.6,519,10.86,4.1,1
16.617,519,10.86,4.1,1
16.633,519,10.87,4.1,1
16.65,486,10.87,4.4,1
16.667,486,10.87,4.4,1
16.683,420,10.88,4.7,1
16.7,420,10.88,4.7,1
16.717,420,10.88,4.7,1
16.733,472,10.89,4.8,1
16.75,472,10.89,4.8,1
16.767,506,10.89,4.5,1
16.783,506,10.89,4.5,1
16.8,506,10.89,4.5,1
16.817,436,10.89,3.6,1
16.833,436,10.89,3.6,1
16.85,323,10.88,3.5,1
16.867,323,10.88,3.5,1
16.883,323,10.87,3.5,1
16.9,365,10.87,4.1,1
16.917,365,10.86,4.1,1
16.933,494,10.86,6.1,1
16.95,494,10.86,6.1,1
16.967,494,10.86,6.1,1
16.983,531,10.86,4.8,1
17,531,10.87,4.8,1
17.017,519,10.87,4.9,1
17.033,519,10.88,4.9,1
17.05,519,10.88,4.9,1
17.067,475,10.88,4.7,1
17.083,475,10.88,4.7,1
17.1,475,10.88,4.7,1
17.117,385,10.88,4.1,1
17.133,385,10.88,4.1,1
17.15,375,10.88,3.8,1
17.167,375,10.88,3.8,1
17.183,375,10.89,3.8,1
17.2,396,10.89,3.9,1
17.217,396,10.89,3.9,1
17.233,354,10.89,3.8,1
17.25,354,10.89,3.8,1
17.267,354,10.89,3.8,1
17.283,315,10.89,3.9,1
17.3,315,10.89,3.9,1
17.317,394,10.9,3.8,1
17.333,394,10.9,3.8,1
17.35,394,10.9,3.8,1
17.367,540,10.89,5.3,1
17.383,540,10.89,5.3,1
17.4,589,10.88,4.6,1
17.417,589,10.88,4.6,1
17.433,589,10.87,4.6,1
17.45,577,10.87,4.9,1
17.467,577,10.87,4.9,1
17.483,543,10.87,5.1,1
17.5,543,10.87,5.1,1
17.517,543,10.86,5.1,1
17.533,581,10.86,4.8,1
17.55,581,10.86,4.8,1
17.567,621,10.86,5.6,1
17.583,621,10.85,5.6,1
17.6,621,10.85,5.6,1
17.617,540,10.85,4.9,1
17.633,540,10.85,4.9,1
17.65,455,10.86,4.8,1
17.667,455,10.86,4.8,1
17.683,455,10.86,4.8,1
17.7,450,10.86,4.9,1
17.717,450,10.86,4.9,1
17.733,450,10.87,4.9,1
17.75,460,10.87,5.1,1
17.767,460,10.87,5.1,1
17.783,445,10.87,4.6,1
17.8,445,10.87,4.6,1
17.817,480,10.88,4.7,1
17.833,480,10.88,4.7,1
17.85,480,10.89,4.7,1
17.867,447,10.9,4.6,1
17.883,447,10.91,4.6,1
17.9,447,10.91,4.6,1
17.917,446,10.92,4.5,1
17.933,446,10.93,4.5,1
17.95,531,10.94,5.2,1
17.967,531,10.94,5.2,1
17.983,531,10.94,5.2,1
18,522,10.94,4.8,1
18.017,522,10.95,4.8,1
18.033,467,10.95,4.9,1
18.05,467,10.96,4.9,1
18.067,467,10.96,4.9,1
18.083,443,10.97,4.5,1
18.1,443,10.97,4.5,1
18.117,432,10.97,4.3,1
18.133,432,10.98,4.3,1
18.15,432,10.98,4.3,1
18.167,386,10.98,4.6,1
18.183,386,10.99,4.6,1
18.2,386,10.99,4.6,1
18.217,283,10.99,0,1
18.233,283,10.98,0,1
18.25,163,10.97,0,1
18.267,163,10.95,0,1
18.283,91,10.96,0,1
18.3,91,10.96,0,1
18.317,91,10.96,0,1
18.333,69,10.97,0,1
18.35,69,10.97,0,1
18.367,69,10.98,0,1
18.383,56,11,0,1
18.4,56,11.01,0,1
18.417,44,11.03,0,1
18.433,44,11.04,0,1
18.45,35,11.06,6.8,1
18.467,35,11.07,6.8,1
18.483,35,11.07,6.8,1
18.5,58,11.07,0,1
18.517,58,11.06,0,1
18.533,59,11.06,0,1
18.55,59,11.05,0,1
18.567,59,11.05,0,1
18.583,31,11.05,0,1
18.6,31,11.04,0,1
18.617,42,11.04,4.2,1
18.633,42,11.03,4.2,1
18.65,42,11.03,4.2,1
18.667,81,11.03,2.2,1
18.683,81,11.03,2.2,1
18.7,144,11.03,2.5,1
18.717,144,11.03,2.5,1
18.733,144,11.03,2.5,1
18.75,231,11.03,2.5,1
18.767,231,11.03,2.5,1
18.783,344,11.03,3.3,1
18.8,344,11.04,3.3,1
18.817,344,11.04,3.3,1
18.833,442,11.03,3.8,1
18.85,442,11.02,3.8,1
18.867,442,11.01,3.8,1
18.883,548,10.99,4.7,1
18.9,548,10.97,4.7,1
18.917,593,10.94,4.8,1
18.933,593,10.91,4.8,1
18.95,569,10.87,4.9,1
18.967,569,10.83,4.9,1
18.983,569,10.79,4.9,1
19,519,10.75,4.9,1
19.017,519,10.7,4.9,1
19.033,519,10.65,4.9,1
19.05,444,10.6,4.9,1
19.067,444,10.55,4.9,1
19.083,371,10.49,4.9,1
19.1,371,10.42,4.9,1
19.117,371,10.36,4.9,1
19.133,320,10.29,4.8,1
19.15,320,10.23,4.8,1
19.167,220,10.17,3.1,1
19.183,220,10.15,3.1,1
19.2,108,10.18,1.3,1
19.217,108,10.2,1.3,1
19.233,108,10.23,1.3,1
19.25,65,10.27,1.4,1
19.267,65,10.31,1.4,1
19.283,58,10.38,1.5,1
19.3,58,10.44,1.5,1
19.317,58,10.51,1.5,1
19.333,54,10.57,1.3,1
19.35,54,10.64,1.3,1
19.367,51,10.71,1,1
19.383,51,10.71,1,1
19.4,51,10.71,1,1
19.417,49,10.71,0.8,1
19.433,49,10.71,0.8,1
19.45,49,10.73,0.7,1
19.467,49,10.74,0.7,1
19.483,49,10.76,0.7,1
19.5,49,10.81,0.3,1
19.517,49,10.86,0.3,1
19.533,46,10.92,0.2,1
19.55,46,10.97,0.2,1
19.567,46,11.02,0.2,1
19.583,44,11.08,0,1
19.6,44,11.13,0,1
19.617,40,11.21,0,1
19.633,40,11.29,0,1
19.65,40,11.37,0,1
19.667,35,11.45,0,1
19.683,35,11.53,0,1
19.7,33,11.46,0,1
19.717,33,11.4,0,1
19.733,31,11.29,0,1
19.75,31,11.19,0,1
19.767,31,11.09,0,1
19.783,30,10.98,0,1
19.8,30,10.88,0,1
19.817,29,10.78,0,1
19.833,29,10.67,0,1
19.85,29,10.57,0,1
19.867,28,10.48,0,1
19.883,28,10.48,0,1
19.9,27,10.48,0,1
19.917,27,10.48,0,1
19.933,27,10.49,0,1
19.95,27,10.48,0,1
19.967,27,10.48,0,1
19.983,26,10.49,0,1
20,26,10.5,0,1
20.017,26,10.51,0,1
20.033,26,10.53,0,1
20.05,26,10.55,0,1
20.067,26,10.58,0,1
20.083,26,10.61,0,1
20.1,26,10.63,0,1
20.117,26,10.67,0,1
20.133,26,10.7,0,1
20.15,26,10.74,0,1
20.167,26,10.77,0,1
20.183,26,10.81,0,1
20.2,26,10.81,0,1
20.217,26,10.81,0,1
20.233,149,10.93,2.4,1
20.25,149,11.05,2.4,1
20.267,149,11.16,2.4,1
20.283,256,11.28,2.5,1
20.3,256,11.4,2.5,1
20.317,328,11.52,2.6,1
20.333,328,11.64,2.6,1
20.35,328,11.75,2.6,1
20.367,412,11.83,3.6,1
20.383,412,11.83,3.6,1
20.4,469,11.81,3.7,1
20.417,469,11.8,3.7,1
20.433,469,11.78,3.7,1
20.45,471,11.75,3.7,1
20.467,471,11.73,3.7,1
20.483,463,11.7,3.6,1
20.5,463,11.67,3.6,1
20.517,463,11.65,3.6,1
20.533,430,11.65,3.6,1
20.55,430,11.66,3.6,1
20.567,357,11.64,3.7,1
20.583,357,11.63,3.7,1
20.6,357,11.61,3.7,1
20.617,302,11.58,3.7,1
20.633,302,11.55,3.7,1
20.65,268,11.5,3.7,1
20.667,268,11.46,3.7,1
20.683,268,11.41,3.7,1
20.7,266,11.37,3.7,1
20.717,266,11.32,3.7,1
20.733,278,11.27,3.7,1
20.75,278,11.23,3.7,1
20.767,278,11.18,3.7,1
20.783,295,11.14,3.7,1
20.8,295,11.09,3.7,1
20.817,313,11.04,3.8,1
20.833,313,11.04,3.8,1
20.85,313,11.04,3.8,1
20.867,383,11.04,4.7,1
20.883,383,11.03,4.7,1
20.9,449,11.02,4.9,1
20.917,449,11.02,4.9,1
20.933,449,11.01,4.9,1
20.95,454,10.99,4.9,1
20.967,454,10.98,4.9,1
20.983,437,10.96,4.9,1
21,437,10.94,4.9,1
21.017,437,10.92,4.9,1
21.033,419,10.9,4.9,1
21.05,419,10.88,4.9,1
21.067,402,10.86,4.9,1
21.083,402,10.84,4.9,1
21.1,402,10.82,4.9,1
21.117,383,10.81,4.9,1
21.133,383,10.81,4.9,1
21.15,363,10.81,4.9,1
21.167,363,10.8,4.9,1
21.183,363,10.8,4.9,1
21.2,361,10.81,4.9,1
21.217,361,10.81,4.9,1
21.233,374,10.84,4.9,1
21.25,374,10.86,4.9,1
21.267,374,10.89,4.9,1
21.283,388,10.92,4.9,1
21.3,388,10.94,4.9,1
21.317,397,10.97,4.9,1
21.333,397,11.01,4.9,1
21.35,397,11.04,4.9,1
21.367,401,11.07,4.9,1
21.383,401,11.1,4.9,1
21.4,401,11.13,4.9,1
21.417,406,11.16,4.9,1
21.433,406,11.19,4.9,1
21.45,407,11.23,4.9,1
21.467,407,11.23,4.9,1
21.483,407,11.23,4.9,1
21.5,406,11.23,4.9,1
21.517,406,11.23,4.9,1
21.533,401,11.22,4.9,1
21.55,401,11.22,4.9,1
21.567,401,11.21,4.9,1
21.583,398,11.2,4.9,1
21.6,398,11.18,4.9,1
21.617,397,11.17,4.9,1
21.633,397,11.15,4.9,1
21.65,397,11.14,4.9,1
21.667,396,11.12,4.9,1
21.683,396,11.11,4.9,1
21.7,396,11.09,4.9,1
21.717,396,11.07,4.9,1
21.733,396,11.06,4.9,1
21.75,398,11.04,4.9,1
21.767,398,11.02,4.9,1
21.783,398,11,4.9,1
21.8,398,10.98,4.9,1
21.817,398,10.97,4.9,1
21.833,396,10.95,4.9,1
21.85,396,10.95,4.9,1
21.867,395,10.95,4.9,1
21.883,395,10.95,4.9,1
21.9,395,10.94,4.9,1
21.917,393,10.94,4.9,1
21.933,393,10.94,4.9,1
21.95,392,10.94,4.9,1
21.967,392,10.94,4.9,1
21.983,392,10.94,4.9,1
22,392,10.94,4.9,1
22.017,392,10.94,4.9,1
22.033,391,10.95,4.9,1
22.05,391,10.95,4.9,1
22.067,391,10.95,4.9,1
22.083,389,10.96,4.9,1
22.1,389,10.96,4.9,1
22.117,389,10.96,4.9,1
22.133,389,10.97,4.9,1
22.15,389,10.97,4.9,1
22.167,389,10.97,4.9,1
22.183,389,10.97,4.9,1
22.2,389,10.97,4.9,1
22.217,389,10.97,4.9,1
22.233,389,10.97,4.9,1
22.25,390,10.96,4.9,1
22.267,390,10.96,4.9,1
22.283,390,10.95,4.9,1
22.3,391,10.94,4.9,1
22.317,391,10.94,4.9,1
22.333,391,10.93,4.9,1
22.35,391,10.93,4.9,1
22.367,391,10.92,4.9,1
22.383,389,10.91,4.9,1
22.4,389,10.91,4.9,1
22.417,388,10.9,4.9,1
22.433,388,10.9,4.9,1
22.45,388,10.89,4.9,1
22.467,388,10.89,4.9,1
22.483,388,10.89,4.9,1
22.5,387,10.88,4.9,1
22.517,387,10.88,4.9,1
22.533,387,10.88,4.9,1
22.55,388,10.88,4.9,1
22.567,388,10.88,4.9,1
22.583,389,10.89,4.9,1
22.6,389,10.89,4.9,1
22.617,389,10.89,4.9,1
22.633,387,10.9,4.9,1
22.65,387,10.9,4.9,1
22.667,386,10.91,4.9,1
22.683,386,10.92,4.9,1
22.7,386,10.92,4.9,1
22.717,385,10.94,4.9,1
22.733,385,10.95,4.9,1
22.75,385,10.96,4.9,1
22.767,387,10.97,4.9,1
22.783,387,10.98,4.9,1
22.8,386,10.99,4.9,1
22.817,386,11,4.9,1
22.833,386,11.01,4.9,1
22.85,384,11.02,4.9,1
22.867,384,11.04,4.9,1
22.883,385,11.05,4.9,1
22.9,385,11.06,4.9,1
22.917,385,11.07,4.9,1
22.933,384,11.08,4.9,1
22.95,384,11.08,4.9,1
22.967,383,11.08,4.9,1
22.983,383,11.09,4.9,1
23,383,11.09,4.9,1
23.017,384,11.1,4.9,1
23.033,384,11.1,4.9,1
23.05,384,11.1,4.9,1
23.067,384,11.1,4.9,1
23.083,384,11.1,4.9,1
23.1,384,11.1,4.9,1
23.117,384,11.1,4.9,1
23.133,385,11.1,4.9,1
23.15,385,11.1,4.9,1
23.167,385,11.1,4.9,1
23.183,384,11.1,4.9,1
23.2,384,11.09,4.9,1
23.217,384,11.08,4.9,1
23.233,384,11.08,4.9,1
23.25,384,11.07,4.9,1
23.267,382,11.07,4.9,1
23.283,382,11.07,4.9,1
23.3,381,11.07,4.9,1
23.317,381,11.07,4.9,1
23.333,381,11.07,4.9,1
23.35,388,11.07,4.8,1
23.367,388,11.07,4.8,1
23.383,326,11.07,3.8,1
23.4,326,11.06,3.8,1
23.417,326,11.06,3.8,1
23.433,253,11.05,3.7,1
23.45,253,11.04,3.7,1
23.467,245,11.03,3.7,1
23.483,245,11.03,3.7,1
23.5,245,11.03,3.7,1
23.517,245,11.03,3.7,1
23.533,245,11.04,3.7,1
23.55,231,11.05,3.3,1
23.567,231,11.05,3.3,1
23.583,231,11.06,3.3,1
23.6,187,11.07,2.6,1
23.617,187,11.08,2.6,1
23.633,160,11.09,2.5,1
23.65,160,11.1,2.5,1
23.667,160,11.11,2.5,1
23.683,170,11.13,2.5,1
23.7,170,11.14,2.5,1
23.717,170,11.16,2.5,1
23.733,178,11.18,2.5,1
23.75,178,11.19,2.5,1
23.767,184,11.21,2.5,1
23.783,184,11.23,2.5,1
23.8,184,11.25,2.5,1
23.817,184,11.25,2.5,1
23.833,184,11.25,2.5,1
23.85,194,11.24,2.5,1
23.867,194,11.24,2.5,1
23.883,203,11.22,2.5,1
23.9,203,11.21,2.5,1
23.917,203,11.2,2.5,1
23.933,208,11.18,2.5,1
23.95,208,11.17,2.5,1
23.967,206,11.17,2.5,1
23.983,206,11.17,2.5,1
24,206,11.17,2.5,1
24.017,201,11.18,2.5,1
24.033,201,11.19,2.5,1
24.05,198,11.2,2.5,1
24.067,198,11.21,2.5,1
24.083,198,11.22,2.5,1
24.1,196,11.23,2.5,1
24.117,196,11.24,2.5,1
24.133,196,11.25,2.5,1
24.15,195,11.26,2.5,1
24.167,195,11.27,2.5,1
24.183,192,11.28,2.5,1
24.2,192,11.29,2.5,1
24.217,192,11.29,2.5,1
24.233,191,11.29,2.5,1
24.25,191,11.29,2.5,1
24.267,190,11.28,2.5,1
24.283,190,11.27,2.5,1
24.3,190,11.26,2.5,1
24.317,191,11.24,2.5,1
24.333,191,11.23,2.5,1
24.35,191,11.21,2.5,1
24.367,191,11.19,2.5,1
24.383,191,11.17,2.5,1
24.4,191,11.16,2.5,1
24.417,191,11.14,2.5,1
24.433,191,11.14,2.5,1
24.45,191,11.14,2.5,1
24.467,191,11.14,2.5,1
24.483,190,11.15,2.5,1
24.5,190,11.15,2.5,1
24.517,188,11.16,2.5,1
24.533,188,11.17,2.5,1
24.55,188,11.17,2.5,1
24.567,189,11.18,2.5,1
24.583,189,11.19,2.5,1
24.6,187,11.2,2.5,1
24.617,187,11.21,2.5,1
24.633,187,11.21,2.5,1
24.65,187,11.2,2.5,1
24.667,187,11.2,2.5,1
24.683,186,11.19,2.5,1
24.7,186,11.18,2.5,1
24.717,186,11.18,2.5,1
24.733,187,11.17,2.5,1
24.75,187,11.16,2.5,1
24.767,186,11.14,2.5,1
24.783,186,11.13,2.5,1
24.8,186,11.11,2.5,1
24.817,185,11.1,2.5,1
24.833,185,11.08,2.5,1
24.85,184,11.06,2.5,1
24.867,184,11.05,2.5,1
24.883,184,11.03,2.5,1
24.9,185,11.03,2.5,1
24.917,185,11.04,2.5,1
24.933,184,11.04,2.5,1
24.95,184,11.05,2.5,1
24.967,184,11.05,2.5,1
24.983,184,11.05,2.5,1
25,184,11.04,2.5,1
25.017,184,11.03,2.5,1
25.033,184,11.03,2.5,1
25.05,184,11.02,2.5,1
25.067,184,11.01,2.5,1
25.083,184,10.99,2.5,1
25.1,182,10.98,2.5,1
25.117,182,10.96,2.5,1
25.133,182,10.95,2.5,1
25.15,183,10.93,2.5,1
25.167,183,10.92,2.5,1
25.183,182,10.92,2.5,1
25.2,182,10.92,2.5,1
25.217,182,10.92,2.5,1
25.233,183,10.92,2.5,1
25.25,183,10.93,2.5,1
25.267,181,10.93,2.5,1
25.283,181,10.94,2.5,1
25.3,181,10.94,2.5,1
25.317,182,10.94,2.5,1
25.333,182,10.94,2.5,1
25.35,181,10.94,2.5,1
25.367,181,10.95,2.5,1
25.383,181,10.95,2.5,1
25.4,180,10.96,2.5,1
25.417,180,10.97,2.5,1
25.433,180,10.97,2.5,1
25.45,179,10.98,2.5,1
25.467,179,10.99,2.5,1
25.483,181,11,2.5,1
25.5,181,11,2.5,1
25.517,181,11.01,2.5,1
25.533,180,11.01,2.5,1
25.55,180,11.02,2.5,1
25.567,181,11.02,2.5,1
25.583,181,11.02,2.5,1
25.6,181,11.01,2.5,1
25.617,180,11.01,2.5,1
25.633,180,11,2.5,1
25.65,181,11,2.5,1
25.667,181,10.99,2.5,1
25.683,181,10.99,2.5,1
25.7,181,10.98,2.5,1
25.717,181,10.98,2.5,1
25.733,181,10.97,2.5,1
25.75,182,10.96,2.5,1
25.767,182,10.96,2.5,1
25.783,180,10.95,2.5,1
25.8,180,10.94,2.5,1
25.817,182,10.93,2.5,1
25.833,182,10.92,2.5,1
25.85,182,10.91,2.5,1
25.867,181,10.9,2.5,1
25.883,181,10.89,2.5,1
25.9,181,10.87,2.5,1
25.917,181,10.86,2.5,1
25.933,181,10.85,2.5,1
25.95,180,10.85,2.5,1
25.967,180,10.85,2.5,1
25.983,181,10.85,2.5,1
26,181,10.86,2.5,1
26.017,181,10.86,2.5,1
26.033,180,10.87,2.5,1
26.05,180,10.88,2.5,1
26.067,180,10.89,2.5,1
26.083,180,10.9,2.5,1
26.1,180,10.92,2.5,1
26.117,179,10.93,2.5,1
26.133,179,10.94,2.5,1
26.15,179,10.95,2.5,1
26.167,179,10.96,2.5,1
26.183,179,10.97,2.5,1
26.2,180,10.97,2.5,1
26.217,180,10.97,2.5,1
26.233,181,10.97,2.5,1
26.25,181,10.97,2.5,1
26.267,181,10.97,2.5,1
26.283,180,10.97,2.5,1
26.3,180,10.97,2.5,1
26.317,181,10.97,2.5,1
26.333,181,10.97,2.5,1
26.35,181,10.96,2.5,1
26.367,182,10.97,2.5,1
26.383,182,10.97,2.5,1
26.4,183,10.96,2.5,1
26.417,183,10.96,2.5,1
26.433,183,10.96,2.5,1
26.45,183,10.96,2.5,1
26.467,183,10.97,2.5,1
26.483,182,10.97,2.5,1
26.5,182,10.98,2.5,1
26.517,182,10.99,2.5,1
26.533,182,10.99,2.5,1
26.55,182,11,2.5,1
26.567,182,11,2.5,1
26.583,182,11,2.5,1
26.6,182,11,2.5,1
26.617,182,11,2.5,1
26.633,182,11,2.5,1
26.65,183,11,2.5,1
26.667,183,11,2.5,1
26.683,183,11,2.5,1
26.7,183,11,2.5,1
26.717,183,11,2.5,1
26.733,182,10.99,2.5,1
26.75,182,10.99,2.5,1
26.767,182,10.99,2.5,1
26.783,182,10.99,2.5,1
26.8,182,10.99,2.5,1
26.817,181,10.99,2.5,1
26.833,181,10.99,2.5,1
26.85,181,10.99,2.5,1
26.867,182,10.99,2.5,1
26.883,182,10.99,2.5,1
26.9,181,10.99,2.5,1
26.917,181,10.99,2.5,1
26.933,181,10.99,2.5,1
26.95,182,10.99,2.5,1
26.967,182,10.99,2.5,1
26.983,181,10.99,2.5,1
27,181,10.99,2.5,1
27.017,181,10.98,2.5,1
27.033,182,10.98,2.5,1
27.05,182,10.98,2.5,1
27.067,181,10.96,2.5,1
27.083,181,10.94,2.5,1
27.1,181,10.93,2.5,1
27.117,182,10.85,2.5,1
27.133,182,10.78,2.5,1
27.15,179,10.64,2.5,1
27.167,179,10.51,2.5,1
27.183,179,10.37,2.5,1
27.2,180,10.1,2.6,1
27.217,180,9.84,2.6,2
27.233,179,9.57,2.5,2
27.25,179,9.31,2.5,2
27.267,179,9.04,2.5,2
27.283,181,8.77,2.5,2
27.3,181,8.64,2.5,2
27.317,181,8.64,2.5,2
27.333,179,8.65,2.5,2
27.35,179,8.66,2.5,2
27.367,179,8.67,2.6,2
27.383,179,8.69,2.6,2
27.4,211,8.7,3.3,2
27.417,211,8.71,3.3,2
27.433,211,8.71,3.3,2
27.45,304,8.7,4.2,2
27.467,304,8.7,4.2,2
27.483,388,8.69,4.9,2
27.5,388,8.67,4.9,2
27.517,388,8.66,4.9,2
27.533,420,8.65,4.9,2
27.55,420,8.64,4.9,2
27.567,409,8.63,4.9,2
27.583,409,8.62,4.9,2
27.6,409,8.61,4.9,2
27.617,387,8.59,4.9,2
27.633,387,8.59,4.9,2
27.65,387,8.59,4.9,2
27.667,364,8.59,4.9,2
27.683,364,8.59,4.9,2
27.7,330,8.58,4.9,2
27.717,330,8.58,4.9,2
27.733,330,8.58,4.9,2
27.75,298,8.56,4.9,2
27.767,298,8.55,4.9,2
27.783,282,8.53,4.9,2
27.8,282,8.51,4.9,2
27.817,282,8.48,4.9,2
27.833,288,8.46,4.9,2
27.85,288,8.44,4.9,2
27.867,301,8.42,4.9,2
27.883,301,8.42,4.9,2
27.9,301,8.42,4.9,2
27.917,314,8.42,4.9,2
27.933,314,8.41,4.9,2
27.95,320,8.41,4.9,2
27.967,320,8.4,4.9,2
27.983,320,8.39,4.9,2
28,325,8.39,4.9,2
28.017,325,8.38,4.9,2
28.033,328,8.37,4.9,2
28.05,328,8.35,4.9,2
28.067,322,8.34,4.9,2
28.083,322,8.33,4.9,2
28.1,322,8.33,4.9,2
28.117,313,8.33,4.9,2
28.133,313,8.33,4.9,2
28.15,310,8.34,4.9,2
28.167,310,8.34,4.9,2
28.183,310,8.34,4.9,2
28.2,308,8.34,4.9,2
28.217,308,8.34,4.9,2
28.233,309,8.34,4.9,2
28.25,309,8.34,4.9,2
28.267,309,8.34,4.9,2
28.283,312,8.34,4.9,2
28.3,312,8.34,4.9,2
28.317,313,8.33,4.9,2
28.333,313,8.33,4.9,2
28.35,313,8.32,4.9,2
28.367,313,8.32,4.9,2
28.383,313,8.31,4.9,2
28.4,315,8.31,4.9,2
28.417,315,8.31,4.9,2
28.433,315,8.31,4.9,2
28.45,316,8.31,4.9,2
28.467,316,8.31,4.9,2
28.483,314,8.31,4.9,2
28.5,314,8.31,4.9,2
28.517,314,8.32,4.9,2
28.533,314,8.32,4.9,2
28.55,314,8.32,4.9,2
28.567,316,8.33,4.9,2
28.583,316,8.33,4.9,2
28.6,316,8.33,4.9,2
28.617,316,8.34,4.9,2
28.633,316,8.34,4.9,2
28.65,318,8.34,4.9,2
28.667,318,8.34,4.9,2
28.683,318,8.34,4.9,2
28.7,320,8.34,4.9,2
28.717,320,8.34,4.9,2
28.733,320,8.34,4.9,2
28.75,320,8.34,4.9,2
28.767,320,8.34,4.9,2
28.783,320,8.34,4.9,2
28.8,320,8.34,4.9,2
28.817,321,8.33,4.9,2
28.833,321,8.33,4.9,2
28.85,321,8.33,4.9,2
28.867,320,8.33,4.9,2
28.883,320,8.33,4.9,2
28.9,320,8.33,4.9,2
28.917,320,8.33,4.9,2
28.933,320,8.33,4.9,2
28.95,323,8.33,4.9,2
28.967,323,8.33,4.9,2
28.983,323,8.33,4.9,2
29,323,8.33,4.9,2
29.017,323,8.33,4.9,2
29.033,322,8.33,4.9,2
29.05,322,8.33,4.9,2
29.067,325,8.33,4.9,2
29.083,325,8.33,4.9,2
29.1,325,8.33,4.9,2
29.117,325,8.33,4.9,2
29.133,325,8.33,4.9,2
29.15,323,8.33,4.9,2
29.167,323,8.33,4.9,2
29.183,323,8.33,4.9,2
29.2,325,8.33,4.9,2
29.217,325,8.33,4.9,2
29.233,300,8.33,0,2
29.25,300,8.33,0,2
29.267,300,8.34,0,2
29.283,164,8.33,0,2
29.3,164,8.33,0,2
29.317,30,8.33,0,2
29.333,30,8.33,0,2
29.35,-1,8.31,0,2
29.367,-1,8.3,0,2
29.383,-1,8.29,0,2
29.4,-1,8.27,0,2
29.417,-1,8.26,0,2
29.433,-1,8.25,0,2
29.45,-1,8.23,0,2
29.467,-1,8.23,0,2
29.483,-1,8.23,0,2
29.5,-1,8.22,0,2
29.517,-1,8.22,0,2
29.533,-1,8.21,0,2
29.55,-1,8.21,0,2
29.567,-1,8.2,0,2
29.583,-1,8.19,0,2
29.6,-1,8.19,0,2
29.617,-1,8.18,0,2
29.633,-1,8.17,0,2
29.65,-1,8.17,0,2
29.667,-1,8.18,0,2
29.683,-1,8.18,0,2
29.7,-1,8.19,0,2
29.717,-1,8.2,0,2
29.733,-1,8.21,0,2
29.75,-1,8.21,0,2
29.767,-1,8.22,0,2
29.783,-1,8.23,0,2
29.8,-1,8.24,0,2
29.817,-1,8.25,0,2
29.833,-1,8.26,0,2
29.85,-1,8.26,0,2
29.867,-1,8.25,0,2
29.883,-1,8.25,0,2
29.9,-1,8.25,0,2
29.917,-1,8.26,0,2
29.933,-1,8.26,0,2
29.95,-1,8.26,0,2
29.967,-1,8.26,0,2
29.983,-1,8.26,0,2
30,-1,8.25,0,2
30.017,-1,8.25,0,2
30.033,-1,8.25,0,2
30.05,-1,8.25,0,2
30.067,-1,8.25,0,2
30.083,-1,8.26,0,2
30.1,-1,8.26,0,2
30.117,-1,8.26,0,2
30.133,-1,8.26,0,2
30.15,-1,8.26,0,2
30.167,-1,8.26,0,2
30.183,-1,8.26,0,2
30.2,-1,8.26,0,2
30.217,-1,8.27,0,2
30.233,-1,8.27,0,2
