2016-01-19 16:35:57,Elapsed Time (min),Stage Time (min),Stage Number,Clock Time (min),Falcon_ET (min),Cem-Gate Target (%),Cem-Gate Actual (%),Mix-Water Target (gpm),Mix-Water Actual (gpm),Mix-Water Stage (gal),Mix-Water Total (gal),Target Density (ppg),Actual Density (ppg),Dry-Cem target (lbm/min),Pressure_1 (psi),Pressure_2 (psi),Pressure_3 (psi),Mech.Rate 1 (bpm),Mech.Rate 2 (bpm),Mech.Rate 1+2 (bpm),Flow 3 (bpm),Flow 3 Stage (bbl),Flow 3 Total (bbl),Disch Rate (bpm),Disch Stage (bbl),Disch Total (bbl),Actual Tub Level (%),-,Cement Slurry Type,Falcon Stage No.,Mass Dens (ppg),Nuclear Dens (ppg),J22-Temp (°F),Target Tub Level (%),Tub SW,Water SW,Gate SW,Bypass SW,Downhole SW,UL_OprMode,Liq_Vol_Fact,Event Code,-,Pressure (psi),Slurry Density (ppg),Slurry Density (0),Add 1 Rate (gpm),Add 1 Ratio (gpt),Add 1 Stage Total (gal),Add 1 Total (gal),Add 2 Rate (gpm),Add 2 Ratio (gpt),Add 2 Stage Total (gal),Add 2 Total (gal)
2016-01-19 17:47:57,72.000,72.000,0,72.000,71.840,0.0,99.7,91.7,0.0,8378.9,8378.9,14.00,8.77,0.0,88,82,-25,2.8,3.0,5.8,0.0,0.0,0.0,3.3,2.7,268.7,20.5,0,2,0,8.77,0.00,-25,-1.0,0,0,0,-1,1,2,97.38,0,0,88,8.77,8.77,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:02,72.083,72.083,0,72.083,71.910,0.0,99.7,141.1,0.0,8378.9,8378.9,14.00,8.80,0.0,254,240,-25,2.8,5.1,7.9,0.0,0.0,0.0,5.1,2.9,268.9,29.9,0,2,0,8.80,0.00,-25,-1.0,0,0,0,-1,1,2,97.23,0,0,254,8.80,8.8,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:07,72.167,72.167,0,72.167,72.010,0.0,99.7,210.0,0.0,8378.9,8378.9,14.00,8.79,0.0,391,408,-25,2.8,5.1,7.9,0.0,0.0,0.0,7.7,3.6,269.6,12.0,0,2,0,8.79,0.00,-25,-1.0,0,0,0,-1,1,2,97.27,0,0,391,8.79,8.79,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:12,72.250,72.250,0,72.250,72.080,0.0,99.7,151.3,0.0,8378.9,8378.9,14.00,8.78,0.0,385,393,-25,2.8,2.7,5.5,0.0,0.0,0.0,5.5,4.1,270.1,15.9,0,2,0,8.78,0.00,-25,-1.0,0,0,0,1,1,2,97.35,0,0,385,8.78,8.78,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:17,72.333,72.333,0,72.333,72.180,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.76,0.0,247,267,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,4.7,270.7,15.4,0,2,0,8.76,0.00,-25,-1.0,0,0,0,1,1,2,97.46,0,0,247,8.76,8.76,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:22,72.417,72.417,0,72.417,72.250,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.66,0.0,247,267,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,5.1,271.1,26.0,0,2,0,8.66,0.00,-25,-1.0,0,0,0,1,1,2,98.09,0,0,247,8.66,8.66,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:27,72.500,72.500,0,72.500,72.350,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.61,0.0,244,269,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,5.6,271.6,41.6,0,2,0,8.61,0.00,-25,-1.0,0,0,0,1,1,2,98.35,0,0,244,8.61,8.61,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:32,72.583,72.583,0,72.583,72.410,0.0,99.7,152.7,0.0,8378.9,8378.9,14.00,8.61,0.0,244,270,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,6.0,272.0,48.4,0,2,0,8.61,0.00,-25,-1.0,0,0,0,1,1,2,98.39,0,0,244,8.61,8.61,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:37,72.667,72.667,0,72.667,72.520,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.63,0.0,240,267,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,6.5,272.6,50.6,0,2,0,8.63,0.00,-25,-1.0,0,0,0,1,1,2,98.24,0,0,240,8.63,8.63,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:42,72.750,72.750,0,72.750,72.580,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.64,0.0,237,268,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,6.9,272.9,45.8,0,2,0,8.64,0.00,-25,-1.0,0,0,0,1,1,2,98.17,0,0,237,8.64,8.64,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:47,72.833,72.833,0,72.833,72.680,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.64,0.0,234,267,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,7.5,273.5,38.4,0,2,0,8.64,0.00,-25,-1.0,0,0,0,1,1,2,98.21,0,0,234,8.64,8.64,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:52,72.917,72.917,0,72.917,72.750,0.0,99.7,152.7,0.0,8378.9,8378.9,14.00,8.63,0.0,235,263,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,7.8,273.9,38.8,0,2,0,8.63,0.00,-25,-1.0,0,0,0,1,1,2,98.28,0,0,235,8.63,8.63,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:48:57,73.000,73.000,0,73.000,72.850,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.60,0.0,230,266,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,8.4,274.4,25.1,0,2,0,8.60,0.00,-25,-1.0,0,0,0,1,1,2,98.43,0,0,230,8.60,8.6,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:02,73.083,73.083,0,73.083,72.920,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.52,0.0,230,262,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,8.8,274.8,14.7,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.95,0,0,230,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:07,73.167,73.167,0,73.167,73.020,0.0,99.7,153.5,0.0,8378.9,8378.9,14.00,8.52,0.0,232,260,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,9.3,275.4,29.2,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.91,0,0,232,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:12,73.250,73.250,0,73.250,73.090,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.53,0.0,224,263,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,9.7,275.7,37.2,0,2,0,8.53,0.00,-25,-1.0,0,0,0,1,1,2,98.84,0,0,224,8.53,8.53,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:17,73.333,73.333,0,73.333,73.190,0.0,99.7,153.5,0.0,8378.9,8378.9,14.00,8.53,0.0,224,258,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,10.3,276.3,54.8,0,2,0,8.53,0.00,-25,-1.0,0,0,0,1,1,2,98.84,0,0,224,8.53,8.53,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:22,73.417,73.417,0,73.417,73.250,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.53,0.0,225,254,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,10.6,276.6,43.5,0,2,0,8.53,0.00,-25,-1.0,0,0,0,1,1,2,98.84,0,0,225,8.53,8.53,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:27,73.500,73.500,0,73.500,73.350,0.0,99.7,152.7,0.0,8378.9,8378.9,14.00,8.55,0.0,222,252,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,11.2,277.2,48.8,0,2,0,8.55,0.00,-25,-1.0,0,0,0,1,1,2,98.77,0,0,222,8.55,8.55,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:32,73.583,73.583,0,73.583,73.420,0.0,99.7,153.5,0.0,8378.9,8378.9,14.00,8.54,0.0,219,248,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,11.6,277.6,53.7,0,2,0,8.54,0.00,-25,-1.0,0,0,0,1,1,2,98.8,0,0,219,8.54,8.54,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:37,73.667,73.667,0,73.667,73.520,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.53,0.0,219,246,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,12.1,278.1,45.5,0,2,0,8.53,0.00,-25,-1.0,0,0,0,1,1,2,98.88,0,0,219,8.53,8.53,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:42,73.750,73.750,0,73.750,73.590,0.0,99.7,153.3,0.0,8378.9,8378.9,14.00,8.52,0.0,219,247,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,12.5,278.5,41.4,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.91,0,0,219,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:47,73.833,73.833,0,73.833,73.690,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.50,0.0,218,243,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,13.0,279.1,30.3,0,2,0,8.50,0.00,-25,-1.0,0,0,0,1,1,2,99.03,0,0,218,8.50,8.5,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:52,73.917,73.917,0,73.917,73.760,0.0,99.7,153.0,0.0,8378.9,8378.9,14.00,8.49,0.0,219,244,-25,2.8,2.8,5.6,0.0,0.0,0.0,5.6,13.4,279.4,22.4,0,2,0,8.49,0.00,-25,-1.0,0,0,0,1,1,2,99.1,0,0,219,8.49,8.49,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:49:57,74.000,74.000,0,74.000,73.860,0.0,99.7,70.0,0.0,8378.9,8378.9,14.00,8.51,0.0,177,211,-25,1.3,1.3,2.5,0.0,0.0,0.0,2.5,13.9,279.9,5.9,0,2,0,8.51,0.00,-25,-1.0,0,0,0,1,1,2,98.99,0,0,177,8.51,8.51,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:02,74.083,74.083,0,74.083,73.930,0.0,99.7,70.9,0.0,8378.9,8378.9,14.00,8.53,0.0,110,137,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,14.1,280.1,1.4,0,2,0,8.53,0.00,-25,-1.0,0,0,0,1,1,2,98.88,0,0,110,8.53,8.53,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:07,74.167,74.167,0,74.167,74.030,0.0,99.7,70.3,0.0,8378.9,8378.9,14.00,8.52,0.0,106,127,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,14.3,280.4,0.3,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.91,0,0,106,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:12,74.250,74.250,0,74.250,74.090,0.0,99.7,70.6,0.0,8378.9,8378.9,14.00,8.52,0.0,102,121,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,14.5,280.5,0.3,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.95,0,0,102,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:17,74.333,74.333,0,74.333,74.190,0.0,99.7,70.0,0.0,8378.9,8378.9,14.00,8.50,0.0,99,117,-25,1.3,1.3,2.5,0.0,0.0,0.0,2.5,14.8,280.8,0.3,0,2,0,8.50,0.00,-25,-1.0,0,0,0,1,1,2,99.03,0,0,99,8.50,8.5,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:22,74.417,74.417,0,74.417,74.260,0.0,99.7,70.3,0.0,8378.9,8378.9,14.00,8.50,0.0,101,116,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,14.9,281.0,0.3,0,2,0,8.50,0.00,-25,-1.0,0,0,0,1,1,2,99.03,0,0,101,8.50,8.5,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:27,74.500,74.500,0,74.500,74.360,0.0,99.7,70.6,0.0,8378.9,8378.9,14.00,8.52,0.0,99,112,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,15.2,281.2,14.5,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.91,0,0,99,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:32,74.583,74.583,0,74.583,74.430,0.0,99.7,70.3,0.0,8378.9,8378.9,14.00,8.52,0.0,99,110,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,15.4,281.4,36.0,0,2,0,8.52,0.00,-25,-1.0,0,0,0,1,1,2,98.95,0,0,99,8.52,8.52,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:37,74.667,74.667,0,74.667,74.530,0.0,99.7,70.6,0.0,8378.9,8378.9,14.00,8.50,0.0,94,105,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,15.6,281.6,43.9,0,2,0,8.50,0.00,-25,-1.0,0,0,0,1,1,2,99.03,0,0,94,8.50,8.5,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:42,74.750,74.750,0,74.750,74.600,0.0,99.6,70.0,0.0,8378.9,8378.9,14.00,8.47,0.0,95,103,-25,1.3,1.3,2.5,0.0,0.0,0.0,2.5,15.8,281.8,44.3,0,2,0,8.47,0.00,-25,-1.0,0,0,0,1,1,2,99.25,0,0,95,8.47,8.47,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:47,74.833,74.833,0,74.833,74.700,0.0,99.7,70.0,0.0,8378.9,8378.9,14.00,8.46,0.0,92,101,-25,1.3,1.3,2.5,0.0,0.0,0.0,2.5,16.0,282.1,43.4,0,2,0,8.46,0.00,-25,-1.0,0,0,0,1,1,2,99.29,0,0,92,8.46,8.46,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:52,74.917,74.917,0,74.917,74.760,0.0,99.7,70.0,0.0,8378.9,8378.9,14.00,8.46,0.0,92,101,-25,1.3,1.3,2.5,0.0,0.0,0.0,2.5,16.2,282.2,39.4,0,2,0,8.46,0.00,-25,-1.0,0,0,0,1,1,2,99.33,0,0,92,8.46,8.46,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:50:57,75.000,75.000,0,75.000,74.870,0.0,99.7,70.3,0.0,8378.9,8378.9,14.00,8.49,0.0,94,103,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.5,282.5,37.4,0,2,0,8.49,0.00,-25,-1.0,0,0,0,1,1,2,99.14,0,0,94,8.49,8.49,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:02,75.083,75.083,0,75.083,74.930,0.0,99.7,70.3,0.0,8378.9,8378.9,14.00,8.49,0.0,94,102,-25,1.3,1.3,2.6,0.0,0.0,0.0,2.6,16.6,282.7,45.8,0,2,0,8.49,0.00,-25,-1.0,0,0,0,1,1,2,99.14,0,0,94,8.49,8.49,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:07,75.167,75.167,0,75.167,75.030,0.0,99.7,42.6,0.0,8378.9,8378.9,14.00,8.46,0.0,83,87,-25,1.0,0.5,1.5,0.0,0.0,0.0,1.5,16.9,282.9,48.0,0,2,0,8.46,0.00,-25,-1.0,0,0,0,1,1,2,99.29,0,0,83,8.46,8.46,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:12,75.250,75.250,0,75.250,75.100,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.29,0.0,50,58,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.0,283.0,45.9,0,2,0,8.29,0.00,-25,-1.0,0,0,0,1,1,2,100.33,0,0,50,8.29,8.29,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:17,75.333,75.333,0,75.333,75.200,0.0,99.6,39.3,0.0,8378.9,8378.9,14.00,8.17,0.0,47,53,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.1,283.1,44.1,0,2,0,8.17,0.00,-25,-1.0,0,0,0,1,1,2,101.08,0,0,47,8.17,8.17,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:22,75.417,75.417,0,75.417,75.270,0.0,99.7,39.8,0.0,8378.9,8378.9,14.00,8.18,0.0,44,45,-25,1.0,0.4,1.5,0.0,0.0,0.0,1.5,17.2,283.2,41.3,0,2,0,8.18,0.00,-25,-1.0,0,0,0,1,1,2,101.01,0,0,44,8.18,8.18,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:27,75.500,75.500,0,75.500,75.370,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.19,0.0,46,49,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.4,283.4,41.1,0,2,0,8.19,0.00,-25,-1.0,0,0,0,1,1,2,100.97,0,0,46,8.19,8.19,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:32,75.583,75.583,0,75.583,75.440,0.0,99.7,39.3,0.0,8378.9,8378.9,14.00,8.17,0.0,47,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.5,283.5,36.0,0,2,0,8.17,0.00,-25,-1.0,0,0,0,1,1,2,101.08,0,0,47,8.17,8.17,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:37,75.667,75.667,0,75.667,75.540,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.12,0.0,46,48,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.6,283.6,32.9,0,2,0,8.12,0.00,-25,-1.0,0,0,0,1,1,2,101.38,0,0,46,8.12,8.12,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:42,75.750,75.750,0,75.750,75.600,0.0,99.6,39.5,0.0,8378.9,8378.9,14.00,8.06,0.0,47,48,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.7,283.7,34.6,0,2,0,8.06,0.00,-25,-1.0,0,0,0,1,1,2,101.72,0,0,47,8.06,8.06,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:47,75.833,75.833,0,75.833,75.700,0.0,99.7,39.8,0.0,8378.9,8378.9,14.00,8.00,0.0,46,48,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.8,283.9,34.6,0,2,0,8.00,0.00,-25,-1.0,0,0,0,1,1,2,102.13,0,0,46,8.00,8,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:52,75.917,75.917,0,75.917,75.770,0.0,99.7,39.3,0.0,8378.9,8378.9,14.00,8.01,0.0,46,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,17.9,284.0,39.0,0,2,0,8.01,0.00,-25,-1.0,0,0,0,1,1,2,102.05,0,0,46,8.01,8.01,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:51:57,76.000,76.000,0,76.000,75.870,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.21,0.0,46,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.1,284.1,34.5,0,2,0,8.21,0.00,-25,-1.0,0,0,0,1,1,2,100.82,0,0,46,8.21,8.21,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:02,76.083,76.083,0,76.083,75.940,0.0,99.6,39.3,0.0,8378.9,8378.9,14.00,8.18,0.0,45,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.2,284.2,35.9,0,2,0,8.18,0.00,-25,-1.0,0,0,0,1,1,2,101.01,0,0,45,8.18,8.18,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:07,76.167,76.167,0,76.167,76.040,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.10,0.0,45,46,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.3,284.3,56.0,0,2,0,8.10,0.00,-25,-1.0,0,0,0,1,1,2,101.49,0,0,45,8.10,8.1,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:12,76.250,76.250,0,76.250,76.110,0.0,99.6,39.5,0.0,8378.9,8378.9,14.00,8.03,0.0,46,45,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.4,284.4,58.9,0,2,0,8.03,0.00,-25,-1.0,0,0,0,1,1,2,101.94,0,0,46,8.03,8.03,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:17,76.333,76.333,0,76.333,76.210,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.93,0.0,46,45,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.6,284.6,49.8,0,2,0,7.93,0.00,-25,-1.0,0,0,0,1,1,2,102.54,0,0,46,7.93,7.93,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:22,76.417,76.417,0,76.417,76.280,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.92,0.0,44,45,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.6,284.7,28.7,0,2,0,7.92,0.00,-25,-1.0,0,0,0,1,1,2,102.61,0,0,44,7.92,7.92,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:27,76.500,76.500,0,76.500,76.380,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.88,0.0,47,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.8,284.8,48.8,0,2,0,7.88,0.00,-25,-1.0,0,0,0,1,1,2,102.84,0,0,47,7.88,7.88,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:32,76.583,76.583,0,76.583,76.440,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.88,0.0,45,47,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,18.9,284.9,27.5,0,2,0,7.88,0.00,-25,-1.0,0,0,0,1,1,2,102.88,0,0,45,7.88,7.88,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:37,76.667,76.667,0,76.667,76.540,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.88,0.0,46,49,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.0,285.1,11.8,0,2,0,7.88,0.00,-25,-1.0,0,0,0,1,1,2,102.84,0,0,46,7.88,7.88,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:42,76.750,76.750,0,76.750,76.610,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.89,0.0,49,49,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.1,285.2,13.6,0,2,0,7.89,0.00,-25,-1.0,0,0,0,1,1,2,102.8,0,0,49,7.89,7.89,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:47,76.833,76.833,0,76.833,76.710,0.0,99.7,39.3,0.0,8378.9,8378.9,14.00,7.89,0.0,47,48,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.3,285.3,0.7,0,2,0,7.89,0.00,-25,-1.0,0,0,0,1,1,2,102.76,0,0,47,7.89,7.89,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:52,76.917,76.917,0,76.917,76.780,0.0,99.6,39.5,0.0,8378.9,8378.9,14.00,7.91,0.0,47,49,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.4,285.4,0.3,0,2,0,7.91,0.00,-25,-1.0,0,0,0,1,1,2,102.65,0,0,47,7.91,7.91,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:52:57,77.000,77.000,0,77.000,76.880,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.92,0.0,47,48,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.5,285.5,0.3,0,2,0,7.92,0.00,-25,-1.0,0,0,0,1,1,2,102.61,0,0,47,7.92,7.92,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:02,77.083,77.083,0,77.083,76.950,0.0,99.7,39.8,0.0,8378.9,8378.9,14.00,7.93,0.0,47,49,-25,1.0,0.4,1.5,0.0,0.0,0.0,1.5,19.6,285.6,0.3,0,2,0,7.93,0.00,-25,-1.0,0,0,0,1,1,2,102.54,0,0,47,7.93,7.93,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:07,77.167,77.167,0,77.167,77.050,0.0,99.7,39.3,0.0,8378.9,8378.9,14.00,7.93,0.0,45,46,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.8,285.8,0.3,0,2,0,7.93,0.00,-25,-1.0,0,0,0,1,1,2,102.54,0,0,45,7.93,7.93,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:12,77.250,77.250,0,77.250,77.110,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,7.91,0.0,46,46,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,19.9,285.9,0.3,0,2,0,7.91,0.00,-25,-1.0,0,0,0,1,1,2,102.65,0,0,46,7.91,7.91,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:17,77.333,77.333,0,77.333,77.220,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.09,0.0,46,46,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,20.0,286.0,0.3,0,2,0,8.09,0.00,-25,-1.0,0,0,0,1,1,2,101.57,0,0,46,8.09,8.09,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:22,77.417,77.417,0,77.417,77.280,0.0,99.7,39.5,0.0,8378.9,8378.9,14.00,8.31,0.0,45,45,-25,1.0,0.4,1.4,0.0,0.0,0.0,1.4,20.1,286.1,0.3,0,2,0,8.31,0.00,-25,-1.0,0,0,0,1,1,2,100.22,0,0,45,8.31,8.31,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
2016-01-19 17:53:27,77.500,77.500,0,77.500,77.380,0.0,99.7,39.8,0.0,8378.9,8378.9,14.00,8.41,0.0,44,44,-25,1.0,0.4,1.5,0.0,0.0,0.0,1.5,20.2,286.3,0.3,0,2,0,8.41,0.00,-25,-1.0,0,0,0,1,1,2,99.59,0,0,44,8.41,8.41,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0
