Elapsed Time (min),Pressure,Density,Rate,Stage Number
93.467,307,14.02,4.8,4
93.483,307,14.01,4.8,4
93.5,306,14.01,4.9,4
93.517,306,14.01,4.9,4
93.533,304,14.01,4.9,4
93.55,304,14.01,4.9,4
93.567,304,14.01,4.9,4
93.583,304,14.01,4.9,4
93.6,304,14.01,4.9,4
93.617,304,14.02,5,4
93.633,304,14.02,5,4
93.65,304,14.02,5,4
93.667,303,14.03,5,4
93.683,303,14.03,5,4
93.7,302,14.03,5,4
93.717,302,14.04,5,4
93.733,302,14.04,5,4
93.75,302,14.04,4.9,4
93.767,302,14.05,4.9,4
93.783,304,14.04,4.8,4
93.8,304,14.04,4.8,4
93.817,304,14.04,4.8,4
93.833,305,14.04,4.7,4
93.85,305,14.04,4.7,4
93.867,306,14.04,4.8,4
93.883,306,14.04,4.8,4
93.9,306,14.04,4.8,4
93.917,306,14.04,4.9,4
93.933,306,14.04,4.9,4
93.95,304,14.04,5,4
93.967,304,14.04,5,4
93.983,304,14.05,5,4
94,306,14.05,5,4
94.017,306,14.05,5,4
94.033,307,14.05,4.9,4
94.05,307,14.05,4.9,4
94.067,307,14.05,4.9,4
94.083,307,14.05,4.8,4
94.1,307,14.05,4.8,4
94.117,307,14.04,4.8,4
94.133,307,14.04,4.8,4
94.15,307,14.04,4.8,4
94.167,306,14.03,4.8,4
94.183,306,14.03,4.8,4
94.2,306,14.03,4.8,4
94.217,306,14.02,4.8,4
94.233,306,14.02,4.8,4
94.25,305,14.02,4.8,4
94.267,305,14.01,4.8,4
94.283,305,14.01,4.8,4
94.3,304,14.01,4.7,4
94.317,304,14.01,4.7,4
94.333,304,14.01,4.7,4
94.35,304,14.01,4.7,4
94.367,304,14.01,4.7,4
94.383,303,14.01,4.7,4
94.4,303,14.01,4.7,4
94.417,302,14.01,4.8,4
94.433,302,14.01,4.8,4
94.45,302,14.01,4.8,4
94.467,302,14.01,4.8,4
94.483,302,14.01,4.8,4
94.5,301,14.01,4.8,4
94.517,301,14.01,4.8,4
94.533,301,14.01,4.8,4
94.55,302,14.01,4.8,4
94.567,302,14.01,4.8,4
94.583,303,14.01,4.8,4
94.6,303,14.01,4.8,4
94.617,303,14.02,4.8,4
94.633,303,14.02,4.8,4
94.65,303,14.02,4.8,4
94.667,303,14.02,4.7,4
94.683,303,14.02,4.7,4
94.7,303,14.01,4.7,4
94.717,304,14.01,4.7,4
94.733,304,14.01,4.7,4
94.75,304,14.01,4.8,4
94.767,304,14.01,4.8,4
94.783,304,14.02,4.8,4
94.8,305,14.02,4.8,4
94.817,305,14.02,4.8,4
94.833,306,14.02,4.8,4
94.85,306,14.02,4.8,4
94.867,306,14.02,4.8,4
94.883,305,14.02,4.8,4
94.9,305,14.02,4.8,4
94.917,304,14.02,4.8,4
94.933,304,14.02,4.8,4
94.95,304,14.01,4.8,4
94.967,304,14.01,4.8,4
94.983,304,14.01,4.8,4
95,304,14.01,4.9,4
95.017,304,14.01,4.9,4
95.033,304,14.02,4.9,4
95.05,304,14.01,4.9,4
95.067,304,14.01,4.9,4
95.083,304,14.01,4.9,4
95.1,305,14.01,4.9,4
95.117,305,14.01,4.9,4
95.133,305,14.01,4.9,4
95.15,305,14.01,4.9,4
95.167,304,14.02,4.9,4
95.183,304,14.02,4.9,4
95.2,304,14.02,4.9,4
95.217,304,14.02,4.9,4
95.233,304,14.02,4.9,4
95.25,304,14.02,4.9,4
95.267,304,14.02,5,4
95.283,304,14.02,5,4
95.3,304,14.02,5,4
95.317,304,14.02,5,4
95.333,304,14.01,5,4
95.35,305,14.02,5,4
95.367,305,14.02,5,4
95.383,305,14.02,5,4
95.4,305,14.01,5,4
95.417,305,14.01,5,4
95.433,304,14.01,5,4
95.45,304,14.01,5,4
95.467,305,14.01,5,4
95.483,305,14.01,5,4
95.5,305,14.01,5,4
95.517,305,14.01,5,4
95.533,305,14.01,5,4
95.55,304,14.01,5,4
95.567,304,14.01,5,4
95.583,304,14.01,5,4
95.6,304,14.01,5,4
95.617,304,14.01,5,4
95.633,304,14.01,5,4
95.65,304,14.01,5,4
95.667,304,14.01,5,4
95.683,304,14.01,5,4
95.7,304,14.01,5,4
95.717,303,14.01,5,4
95.733,303,14.01,5,4
95.75,303,14,5,4
95.767,302,14,5,4
95.783,302,14,5,4
95.8,302,14,5,4
95.817,302,14,4.9,4
95.833,302,14,4.9,4
95.85,302,13.99,4.8,4
95.867,302,13.99,4.8,4
95.883,302,13.99,4.8,4
95.9,303,13.99,4.8,4
95.917,303,13.99,4.8,4
95.933,302,13.99,4.8,4
95.95,302,13.99,4.8,4
95.967,302,13.99,4.8,4
95.983,301,13.98,4.8,4
96,301,13.98,4.8,4
96.017,301,13.98,4.9,4
96.033,301,13.98,4.9,4
96.05,301,13.98,4.9,4
96.067,299,13.98,5,4
96.083,299,13.98,5,4
96.1,299,13.98,5,4
96.117,299,13.98,5,4
96.133,299,13.98,5,4
96.15,298,13.98,5,4
96.167,298,13.99,5,4
96.183,298,13.99,5,4
96.2,298,14,5,4
96.217,298,14,5,4
96.233,299,14.01,5,4
96.25,299,14.01,5,4
96.267,301,14.01,5,4
96.283,301,14.01,5,4
96.3,301,14.01,5,4
96.317,302,14.01,5,4
96.333,302,14.01,5,4
96.35,302,14.01,5,4
96.367,302,14.01,5,4
96.383,302,14.01,5,4
96.4,302,14.01,5,4
96.417,302,14.01,5,4
96.433,302,14.01,5,4
96.45,303,14.01,5,4
96.467,303,14.01,5,4
96.483,303,14.01,5,4
96.5,303,14.01,5,4
96.517,303,14,5,4
96.533,302,14,5,4
96.55,302,14,5,4
96.567,302,14,5,4
96.583,302,14,5,4
96.6,302,14,5,4
96.617,302,14,4.9,4
96.633,302,14,4.9,4
96.65,301,14.01,5,4
96.667,301,14.01,5,4
96.683,301,14.02,5,4
96.7,301,14.02,5,4
96.717,301,14.03,5,4
96.733,301,14.03,5,4
96.75,301,14.03,5,4
96.767,301,14.04,5,4
96.783,303,14.04,4.9,4
96.8,303,14.05,4.9,4
96.817,303,14.05,4.9,4
96.833,304,14.06,4.8,4
96.85,304,14.06,4.8,4
96.867,304,14.06,4.7,4
96.883,304,14.05,4.7,4
96.9,304,14.05,4.7,4
96.917,306,14.04,4.8,4
96.933,306,14.04,4.8,4
96.95,307,14.04,4.8,4
96.967,307,14.04,4.8,4
96.983,307,14.04,4.8,4
97,306,14.04,4.9,4
97.017,306,14.04,4.9,4
97.033,305,14.03,5,4
97.05,305,14.03,5,4
97.067,305,14.03,5,4
97.083,302,14.02,5,4
97.1,302,14.02,5,4
97.117,302,14.02,5,4
97.133,302,14.01,5,4
97.15,302,14.01,5,4
97.167,304,14.01,5,4
97.183,304,14.01,5,4
97.2,303,14,4.9,4
97.217,303,14,4.9,4
97.233,303,14,4.9,4
97.25,301,14,4.9,4
97.267,301,14,4.9,4
97.283,301,13.99,4.9,4
97.3,301,13.99,4.8,4
97.317,301,13.99,4.8,4
97.333,300,13.99,4.8,4
97.35,300,13.98,4.8,4
97.367,300,13.98,4.8,4
97.383,299,13.98,4.8,4
97.4,299,13.98,4.8,4
97.417,298,13.98,4.8,4
97.433,298,13.98,4.8,4
97.45,298,13.98,4.8,4
97.467,297,13.98,4.9,4
97.483,297,13.98,4.9,4
97.5,297,13.98,5,4
97.517,297,13.98,5,4
97.533,297,13.99,5,4
97.55,298,13.99,5,4
97.567,298,13.99,5,4
97.583,298,13.99,5,4
97.6,298,13.99,5,4
97.617,298,13.99,5,4
97.633,299,13.99,5,4
97.65,299,13.99,5,4
97.667,299,13.99,4.9,4
97.683,299,13.99,4.9,4
97.7,299,14,4.9,4
97.717,299,14,4.9,4
97.733,299,14,4.9,4
97.75,299,14,4.8,4
97.767,299,14,4.8,4
97.783,299,14,4.8,4
97.8,299,14,4.8,4
97.817,299,14,4.8,4
97.833,300,14,4.8,4
97.85,300,14,4.8,4
97.867,300,14,4.8,4
97.883,300,14,4.8,4
97.9,300,14,4.8,4
97.917,300,14,4.8,4
97.933,300,14,4.8,4
97.95,300,14,4.8,4
97.967,301,14,4.8,4
97.983,301,14,4.8,4
98,301,14,4.8,4
98.017,300,14,4.8,4
98.033,300,14,4.8,4
98.05,300,14,4.8,4
98.067,300,14,4.8,4
98.083,300,14,4.8,4
98.1,301,14,4.8,4
98.117,301,14,4.8,4
98.133,302,14,4.8,4
98.15,302,14,4.8,4
98.167,302,14,4.8,4
98.183,301,14,4.8,4
98.2,301,14,4.8,4
98.217,301,14.01,4.9,4
98.233,301,14.01,4.9,4
98.25,301,14.01,4.9,4
98.267,302,14.01,4.9,4
98.283,302,14.01,4.9,4
98.3,302,14.01,4.9,4
98.317,302,14.01,4.9,4
98.333,302,14,4.9,4
98.35,301,14.01,4.9,4
98.367,301,14.01,4.9,4
98.383,301,14.01,4.9,4
98.4,301,14.01,4.9,4
98.417,301,14.01,4.9,4
98.433,301,14.01,4.9,4
98.45,301,14.01,4.9,4
98.467,302,14.01,5,4
98.483,302,14.01,5,4
98.5,302,14,5,4
98.517,302,14,5,4
98.533,302,13.99,5,4
98.55,301,13.99,5,4
98.567,301,13.98,5,4
98.583,301,13.98,5,4
98.6,301,13.97,4.9,4
98.617,301,13.97,4.9,4
98.633,300,13.97,4.8,4
98.65,300,13.97,4.8,4
98.667,300,13.97,4.8,4
98.683,299,13.97,4.8,4
98.7,299,13.97,4.8,4
98.717,298,13.97,4.8,4
98.733,298,13.97,4.8,4
98.75,298,13.98,4.8,4
98.767,298,13.98,4.9,4
98.783,298,13.98,4.9,4
98.8,297,13.98,5,4
98.817,297,13.98,5,4
98.833,297,13.99,5,4
98.85,297,13.99,5,4
98.867,297,13.99,5,4
98.883,297,13.99,5,4
98.9,298,14,5,4
98.917,298,14,5,4
98.933,298,14,5,4
98.95,298,14.01,5,4
98.967,298,14.01,5,4
98.983,300,14.02,5,4
99,300,14.02,5,4
99.017,301,14.02,5,4
99.033,301,14.03,5,4
99.05,301,14.03,5,4
99.067,302,14.03,4.9,4
99.083,302,14.03,4.9,4
99.1,302,14.04,4.8,4
99.117,302,14.04,4.8,4
99.133,302,14.04,4.8,4
99.15,305,14.04,4.7,4
99.167,305,14.04,4.7,4
99.183,306,14.04,4.8,4
99.2,306,14.04,4.8,4
99.217,306,14.05,4.8,4
99.233,305,14.05,4.9,4
99.25,305,14.05,4.9,4
99.267,305,14.05,5,4
99.283,305,14.05,5,4
99.3,305,14.05,5,4
99.317,307,14.05,5,4
99.333,307,14.05,5,4
99.35,308,14.05,4.9,4
99.367,308,14.05,4.9,4
99.383,308,14.05,4.9,4
99.4,307,14.05,4.8,4
99.417,307,14.05,4.8,4
99.433,308,14.04,4.7,4
99.45,308,14.04,4.7,4
99.467,308,14.04,4.7,4
99.483,307,14.04,4.8,4
99.5,307,14.04,4.8,4
99.517,307,14.04,4.9,4
99.533,307,14.04,4.9,4
99.55,307,14.03,4.9,4
99.567,307,14.03,4.9,4
99.583,307,14.03,4.9,4
99.6,307,14.03,4.9,4
99.616,306,14.03,5,4
99.633,306,14.03,5,4
99.65,305,14.02,5,4
99.667,305,14.02,5,4
99.683,305,14.02,5,4
99.7,305,14.01,5,4
99.717,305,14.01,5,4
99.733,303,14.01,5,4
99.75,303,14.01,5,4
99.767,303,14.01,5,4
99.783,302,14.01,5,4
99.8,302,14.01,5,4
99.817,302,14,4.9,4
99.833,302,14,4.9,4
99.85,302,14,4.9,4
99.867,302,13.99,4.8,4
99.883,302,13.99,4.8,4
99.9,301,13.99,4.8,4
99.917,301,13.99,4.8,4
99.933,301,14,4.8,4
99.95,302,14,4.8,4
99.967,302,14,4.8,4
99.983,301,14,4.8,4
100,301,14,4.8,4
100.017,301,14.01,4.8,4
100.033,300,14.01,4.8,4
100.05,300,14.01,4.8,4
100.067,301,14.01,4.8,4
100.083,301,14.01,4.8,4
100.1,301,14.01,4.8,4
100.117,301,14.01,4.8,4
100.133,301,14.01,4.8,4
100.15,302,14.01,4.8,4
100.167,302,14.01,4.8,4
100.183,302,14.01,4.8,4
100.2,303,14.01,4.7,4
100.217,303,14.01,4.7,4
100.233,302,14.01,4.7,4
100.25,302,14.01,4.7,4
100.267,302,14.01,4.7,4
100.283,301,14.01,4.7,4
100.3,301,14.01,4.7,4
100.317,300,14.01,4.8,4
100.333,300,14.01,4.8,4
100.35,300,14.01,4.8,4
100.367,301,14.01,4.7,4
100.383,301,14.01,4.7,4
100.4,301,14.01,4.7,4
100.417,302,14.01,4.7,4
100.433,302,14.01,4.7,4
100.45,302,14,4.8,4
100.466,302,14,4.8,4
100.483,302,14,4.8,4
100.5,302,14,4.8,4
100.517,302,14,4.8,4
100.533,302,14,4.8,4
100.55,302,14,4.8,4
100.567,302,14,4.8,4
100.583,301,14,4.9,4
100.6,301,13.99,4.9,4
100.617,302,13.99,5,4
100.633,302,13.98,5,4
100.65,302,13.98,5,4
100.667,301,13.97,5,4
100.683,301,13.97,5,4
100.7,300,13.96,4.8,4
100.717,300,13.96,4.8,4
100.733,300,13.95,4.8,4
100.75,299,13.94,4.8,4
100.767,299,13.94,4.8,4
100.783,298,13.94,5,4
100.8,298,13.93,5,4
100.817,298,13.93,5,4
100.833,296,13.92,4.9,4
100.85,296,13.92,4.9,4
100.867,295,13.92,4.8,4
100.883,295,13.92,4.8,4
100.9,295,13.92,4.8,4
100.917,296,13.92,5,4
100.933,296,13.92,5,4
100.95,294,13.92,4.9,4
100.967,294,13.92,4.9,4
100.983,294,13.91,4.9,4
101,294,13.92,4.8,4
101.017,294,13.92,4.8,4
101.033,293,13.93,4.8,4
101.05,293,13.94,4.8,4
101.067,293,13.95,4.8,4
101.083,293,13.95,5,4
101.1,293,13.96,5,4
101.117,293,13.97,5,4
101.133,294,13.97,5,4
101.15,294,13.98,5,4
101.167,295,13.98,5,4
101.183,295,13.99,5,4
101.2,295,13.99,5,4
101.217,297,14,5,4
101.233,297,14,5,4
101.25,300,14,5,4
101.267,300,14,5,4
101.283,300,14,5,4
101.3,300,14,5,4
101.317,300,14,5,4
101.333,301,14,5,4
101.35,301,14,5,4
101.367,301,14,5,4
101.383,302,14,5,4
101.4,302,14.01,5,4
101.417,303,14.01,5,4
101.433,303,14.02,5,4
101.45,303,14.02,5,4
101.467,302,14.03,5,4
101.483,302,14.03,5,4
101.5,303,14.03,5,4
101.517,303,14.03,5,4
101.533,303,14.02,5,4
101.55,305,14.03,5,4
101.567,305,14.03,5,4
101.583,305,14.03,5,4
101.6,306,14.03,5,4
101.617,306,14.02,5,4
101.633,305,14.02,5,4
101.65,305,14.02,5,4
101.667,305,14.02,5,4
101.683,305,14.02,5,4
101.7,305,14.02,5,4
101.717,304,14.01,5,4
101.733,304,14.01,5,4
101.75,304,14.01,5,4
101.767,305,14.01,5,4
101.783,305,14.01,5,4
101.8,304,14.01,5,4
101.817,304,14.01,5,4
101.833,304,14.01,5,4
101.85,303,14.01,5,4
101.867,303,14.01,5,4
101.883,303,14,5,4
101.9,303,14,5,4
101.917,303,14,5,4
101.933,303,14,5,4
101.95,303,14,5,4
101.967,302,13.99,4.9,4
101.983,302,13.99,4.9,4
102,302,13.99,4.9,4
102.017,301,13.98,4.9,4
102.033,301,13.98,4.9,4
102.05,301,13.98,4.8,4
102.067,301,13.98,4.8,4
102.083,301,13.98,4.8,4
102.1,301,13.98,4.8,4
102.117,301,13.98,4.8,4
102.133,299,13.98,4.8,4
102.15,299,13.98,4.8,4
102.167,299,13.98,4.8,4
102.183,298,13.98,4.8,4
102.2,298,13.98,4.8,4
102.217,299,13.98,4.9,4
102.233,299,13.98,4.9,4
102.25,299,13.98,4.9,4
102.267,299,13.98,5,4
102.283,299,13.98,5,4
102.3,300,13.98,5,4
102.317,300,13.98,5,4
102.333,300,13.98,5,4
102.35,300,13.98,5,4
102.367,300,13.98,5,4
102.383,300,13.98,5,4
102.4,300,13.98,4.9,4
102.417,300,13.98,4.9,4
102.433,299,13.98,4.9,4
102.45,299,13.98,4.9,4
102.467,299,13.98,4.9,4
102.483,298,13.98,4.8,4
102.5,298,13.98,4.8,4
102.517,300,13.98,4.8,4
102.533,300,13.98,4.8,4
102.55,300,13.98,4.8,4
102.567,300,13.98,4.8,4
102.583,300,13.98,4.8,4
102.6,299,13.98,4.9,4
102.617,299,13.98,4.9,4
102.633,299,13.98,4.9,4
102.649,298,13.98,5,4
102.667,298,13.98,5,4
102.683,298,13.98,5,4
102.7,298,13.98,5,4
102.717,298,13.98,5,4
102.733,299,13.98,5,4
102.75,299,13.98,5,4
102.767,299,13.98,4.9,4
102.783,299,13.98,4.9,4
102.8,299,13.98,4.9,4
102.817,299,13.98,4.8,4
102.833,299,13.98,4.8,4
102.85,299,13.98,4.8,4
102.867,299,13.98,4.8,4
102.883,299,13.98,4.8,4
102.9,299,13.98,4.8,4
102.917,299,13.98,4.8,4
102.933,298,13.98,4.8,4
102.95,298,13.98,4.8,4
102.967,298,13.99,4.8,4
102.983,298,13.99,4.8,4
103,298,13.99,4.8,4
103.017,298,13.99,4.8,4
103.033,298,13.99,4.8,4
103.05,298,13.99,4.8,4
103.067,299,13.99,4.9,4
103.083,299,13.99,4.9,4
103.1,299,13.99,4.9,4
103.117,300,13.99,4.9,4
103.133,300,13.99,4.9,4
103.15,300,13.99,5,4
103.167,300,13.99,5,4
103.183,300,13.99,5,4
103.2,301,13.99,5,4
103.217,301,13.99,5,4
103.233,301,13.99,5,4
103.25,301,13.99,5,4
103.267,301,13.98,5,4
103.283,301,13.98,5,4
103.3,301,13.98,5,4
103.317,299,13.98,4.8,4
103.333,299,13.97,4.8,4
103.35,299,13.97,4.8,4
103.367,300,13.97,4.8,4
103.383,300,13.97,4.8,4
103.4,298,13.97,4.8,4
103.417,298,13.97,4.8,4
103.433,298,13.97,4.8,4
103.45,298,13.97,4.9,4
103.467,298,13.97,4.9,4
103.483,297,13.97,5,4
103.5,297,13.97,5,4
103.517,297,13.96,5,4
103.533,296,13.96,5,4
103.55,296,13.96,5,4
103.567,297,13.96,4.8,4
103.583,297,13.96,4.8,4
103.6,297,13.97,4.8,4
103.617,297,13.97,4.8,4
103.633,297,13.97,4.8,4
103.65,297,13.97,4.8,4
103.667,296,13.97,4.8,4
103.683,296,13.97,4.8,4
103.7,296,13.97,4.9,4
103.717,296,13.97,4.9,4
103.733,296,13.97,4.9,4
103.75,296,13.97,5,4
103.767,296,13.97,5,4
103.783,296,13.97,5,4
103.8,296,13.97,5,4
103.817,296,13.97,5,4
103.833,297,13.97,4.8,4
103.85,297,13.97,4.8,4
103.867,298,13.97,4.8,4
103.883,298,13.97,4.8,4
103.9,298,13.96,4.8,4
103.917,296,13.96,4.8,4
103.933,296,13.96,4.8,4
103.95,298,13.96,4.9,4
103.967,298,13.96,4.9,4
103.983,298,13.97,4.9,4
104,298,13.96,5,4
104.017,298,13.96,5,4
104.033,297,13.96,4.9,4
104.05,297,13.96,4.9,4
104.067,297,13.96,4.9,4
104.083,297,13.96,4.8,4
104.1,297,13.96,4.8,4
104.117,297,13.97,4.8,4
104.133,297,13.97,4.8,4
104.15,297,13.97,4.8,4
104.167,297,13.97,4.8,4
104.183,297,13.97,4.8,4
104.2,297,13.96,4.8,4
104.217,297,13.97,5,4
104.233,297,13.97,5,4
104.25,296,13.97,5,4
104.267,296,13.97,5,4
104.283,296,13.97,5,4
104.3,298,13.97,4.8,4
104.317,298,13.97,4.8,4
104.333,295,13.97,4.8,4
104.35,295,13.97,4.8,4
104.367,295,13.97,4.8,4
104.383,282,13.97,4.7,4
104.4,282,13.97,4.7,4
104.417,285,13.98,4.8,4
104.433,285,13.98,4.8,4
104.45,285,13.98,4.8,4
104.467,298,13.98,4.9,4
104.483,298,13.98,4.9,4
104.5,298,13.98,4.9,4
104.517,299,13.98,4.9,4
104.533,299,13.98,4.9,4
104.55,299,13.98,5,4
104.567,299,13.98,5,4
104.583,299,13.98,5,4
104.6,300,13.98,5,4
104.617,300,13.98,5,4
104.633,301,13.98,5,4
104.65,301,13.98,5,4
104.667,301,13.98,5,4
104.683,301,13.98,4.9,4
104.7,301,13.98,4.9,4
104.717,299,13.98,4.9,4
104.733,299,13.98,4.9,4
104.75,299,13.98,4.9,4
104.767,298,13.98,4.8,4
104.783,298,13.98,4.8,4
104.8,298,13.99,4.8,4
104.817,299,13.99,4.8,4
104.833,299,13.99,4.8,4
104.85,301,13.99,4.8,4
104.867,301,13.99,4.8,4
104.883,301,13.99,4.8,4
104.9,300,13.99,4.8,4
104.917,300,13.99,4.8,4
104.933,300,13.99,4.8,4
104.95,300,13.99,4.8,4
104.967,300,14,4.8,4
104.983,299,14,4.8,4
105,299,14,4.8,4
105.017,299,14,4.8,4
105.033,301,14,4.9,4
105.05,301,14,4.9,4
105.067,300,13.99,5,4
105.083,300,13.99,5,4
105.1,300,13.99,5,4
105.117,299,13.99,5,4
105.133,299,13.99,5,4
105.15,300,13.99,5,4
105.167,300,13.99,5,4
105.183,300,13.99,5,4
105.2,300,13.99,5,4
105.217,300,13.99,5,4
105.233,299,13.99,5,4
105.25,299,13.99,5,4
105.267,299,14,5,4
105.283,299,14,5,4
105.3,299,14,5,4
105.317,299,14,4.9,4
105.333,299,14,4.9,4
105.35,299,13.99,4.9,4
105.367,300,14,4.9,4
105.383,300,14,4.9,4
105.4,300,14,4.8,4
105.417,300,13.99,4.8,4
105.433,300,13.99,4.8,4
105.45,299,13.99,4.8,4
105.467,299,14,4.8,4
105.483,299,14,4.8,4
105.5,300,14,4.8,4
105.517,300,14,4.8,4
105.533,300,14,4.8,4
105.55,300,14,4.8,4
105.567,300,14,4.8,4
105.583,300,14,4.8,4
105.6,300,14,4.8,4
105.617,301,13.99,4.8,4
105.633,301,13.99,4.8,4
105.65,301,13.99,4.8,4
105.667,299,13.99,4.8,4
105.683,299,13.99,4.8,4
105.7,297,13.99,4.9,4
105.717,297,13.99,4.9,4
105.733,297,13.99,4.9,4
105.75,298,13.99,5,4
105.767,298,13.99,5,4
105.783,300,13.99,5,4
105.8,300,13.99,5,4
105.817,300,13.99,5,4
105.833,299,13.99,5,4
105.85,299,13.99,5,4
105.867,299,13.99,5,4
105.883,299,13.99,5,4
105.9,299,13.99,5,4
105.917,299,13.99,5,4
105.933,299,13.99,5,4
105.95,338,13.99,5.2,4
105.967,338,13.99,5.2,4
105.983,338,13.99,5.2,4
106,493,13.99,7.1,4
106.017,493,13.99,7.1,4
106.033,564,13.98,7.2,4
106.05,564,13.98,7.2,4
106.067,564,13.98,7.2,4
106.083,559,13.98,7.2,4
106.1,559,13.98,7.2,4
106.117,559,13.98,7.2,4
106.133,560,13.98,7.1,4
106.15,560,13.98,7.1,4
106.167,570,13.98,7.2,4
106.183,570,13.98,7.2,4
106.2,570,13.97,7.2,4
106.217,577,13.98,7.2,4
106.233,577,13.98,7.2,4
106.25,580,13.98,7.2,4
106.267,580,13.98,7.2,4
106.283,580,13.98,7.2,4
106.3,575,13.98,7.2,4
106.317,575,13.98,7.2,4
106.333,567,13.98,7.2,4
106.35,567,13.98,7.2,4
106.367,567,13.98,7.2,4
106.383,464,13.98,5.8,4
106.4,464,13.98,5.8,4
106.417,335,13.98,4.8,4
106.433,335,13.98,4.8,4
106.45,335,13.98,4.8,4
106.467,304,13.98,4.9,4
106.483,304,13.98,4.9,4
106.5,303,13.98,4.9,4
106.517,303,13.98,4.9,4
106.533,303,13.98,4.9,4
106.55,302,13.98,5,4
106.567,302,13.98,5,4
106.583,302,13.97,5,4
106.6,302,13.97,5,4
106.617,302,13.97,5,4
106.633,302,13.97,4.9,4
106.65,302,13.97,4.9,4
106.667,302,13.98,4.8,4
106.683,302,13.98,4.8,4
106.7,302,13.98,4.8,4
106.717,302,13.98,4.8,4
106.733,302,13.98,4.8,4
106.75,301,13.98,4.8,4
106.767,301,13.98,4.8,4
106.783,301,13.98,4.8,4
106.8,300,13.98,4.8,4
106.817,300,13.98,4.8,4
106.833,300,13.99,4.8,4
106.85,300,13.99,4.8,4
106.867,300,13.99,4.8,4
106.883,300,13.99,4.9,4
106.9,300,13.99,4.9,4
106.917,301,13.99,4.9,4
106.933,301,13.99,4.9,4
106.95,301,13.99,4.9,4
106.967,302,13.99,5,4
106.983,302,13.99,5,4
107,302,13.99,5,4
107.017,302,13.99,5,4
107.033,302,13.99,5,4
107.05,301,13.99,5,4
107.067,301,13.99,5,4
107.083,301,13.99,5,4
107.1,301,13.99,5,4
107.117,301,13.99,5,4
107.133,301,13.99,5,4
107.15,301,13.99,5,4
107.167,301,13.99,5,4
107.183,303,13.99,4.9,4
107.2,303,13.99,4.9,4
107.217,303,14,4.9,4
107.233,303,14,4.9,4
107.25,303,14,4.9,4
107.267,302,14,4.9,4
107.283,302,14,4.9,4
107.3,307,14,4.8,4
107.317,307,14,4.8,4
107.333,307,14,4.8,4
107.35,308,14,4.8,4
107.367,308,14,4.8,4
107.383,303,14,4.8,4
107.4,303,14,4.8,4
107.417,303,14.01,4.8,4
107.433,302,14.01,4.8,4
107.45,302,14.01,4.8,4
107.467,302,14.01,4.8,4
107.483,302,14.01,4.8,4
107.5,302,14.01,4.8,4
107.517,302,14.01,4.8,4
107.533,302,14.01,4.8,4
107.55,302,14.01,4.8,4
107.567,303,14.01,4.8,4
107.583,303,14.01,4.8,4
107.6,304,14.01,4.8,4
107.617,304,14.01,4.8,4
107.633,304,14.01,4.8,4
107.65,304,14.01,4.8,4
107.667,304,14.01,4.8,4
107.683,303,14.01,4.8,4
107.7,303,14.01,4.8,4
107.717,303,14.01,4.8,4
107.733,302,14.01,4.8,4
107.75,302,14.01,4.8,4
107.767,304,14.01,4.8,4
107.783,304,14.01,4.8,4
107.8,304,14.01,4.8,4
107.817,304,14.01,4.8,4
107.833,304,14.01,4.8,4
107.85,304,14.01,4.8,4
107.867,304,14.01,4.8,4
107.883,304,14.01,4.8,4
107.9,303,14.01,4.8,4
107.917,303,14.01,4.8,4
107.933,306,14.01,4.8,4
107.95,306,14.01,4.8,4
107.967,306,14.01,4.8,4
107.983,304,14.01,4.8,4
108,304,14.01,4.8,4
108.017,302,14.01,4.8,4
108.033,302,14.01,4.8,4
108.05,302,14.01,4.8,4
108.067,303,14.01,4.8,4
108.083,303,14.01,4.8,4
108.1,301,14.01,4.8,4
108.117,301,14.01,4.8,4
108.133,301,14,4.8,4
108.15,302,14,4.8,4
108.167,302,14,4.8,4
108.183,305,14,4.8,4
108.2,305,14,4.8,4
108.217,305,14,4.8,4
108.233,304,14,4.8,4
108.25,304,14,4.8,4
108.267,304,14,4.8,4
108.283,302,14,4.8,4
108.3,302,14,4.8,4
108.317,302,14,4.8,4
108.333,302,14,4.8,4
108.35,302,14,4.8,4
108.367,306,14,4.7,4
108.383,306,14,4.7,4
108.4,305,14,4.8,4
108.417,305,14,4.8,4
108.433,305,14,4.8,4
108.45,302,14,4.8,4
108.467,302,14,4.8,4
108.483,302,14,4.8,4
108.5,302,14,4.8,4
108.517,302,14,4.8,4
108.533,302,14,4.9,4
108.55,302,14,4.9,4
108.567,303,14,4.9,4
108.583,303,14,4.9,4
108.6,303,14,4.9,4
108.617,302,14,4.9,4
108.633,302,14,4.9,4
108.65,302,13.99,4.9,4
108.667,301,13.99,5,4
108.683,301,13.99,5,4
108.7,301,13.99,5,4
108.717,301,13.99,5,4
108.733,301,13.99,5,4
108.75,302,13.99,5,4
108.767,302,13.99,5,4
108.783,302,13.98,5,4
108.8,302,13.98,5,4
108.817,302,13.98,5,4
108.833,301,13.98,4.9,4
108.85,301,13.98,4.9,4
108.867,302,13.99,4.9,4
108.883,302,13.99,4.9,4
108.9,302,13.99,4.9,4
108.917,301,13.99,4.8,4
108.933,301,13.99,4.8,4
108.95,300,14,4.8,4
108.967,300,14,4.8,4
108.983,300,14,4.8,4
109,300,14,4.8,4
109.017,300,14,4.8,4
109.033,296,14.01,4.7,4
